Estudiante; c_enrrolado;c_aprobados;sem_cursados;c_bajo_media;c_repetidos;c_mas_repetido;veces_c_mas_repetidos;PGA;PSP_RE_1;PSP_RE_2;PSP_RE_3;PSP_RE_4;PSP_RE_5;PSP_RE_6;PSP_RE_7;PSP_RE_8;PSP_ABS_1;PSP_ABS_2;PSP_ABS_3;PSP_ABS_4;PSP_ABS_5;PSP_ABS_6;PSP_ABS_7;PSP_ABS_8;Dropout
E000526;11;4;2;8;3;A00067;1;0.0087976825;0.00587053634226;0.00367584219202;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000527;15;8;4;9;2;A00070;1;0.0082706475;0.00726519403979;0.00616244133562;0.00745979743078;0.00397315301234;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000528;17;7;3;8;7;A00078;2;0.00769146714286;0.0;0.00466237336514;0.00620298366994;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000529;29;23;3;5;2;A00015;1;0.00796745695652;0.00641046529499;0.00648678028956;0.00727446077924;0;0;0;0;0;0.003989368;0.00294607833333;0.00151358166667;0.0;0.0;0.0;0.0;0.0;0
E00053;12;0;2;11;5;A00077;1;0;0.00243254258697;0.0014270916814;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000530;2;1;1;1;0;;0;0.010541;0.0052705090493;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00150585714286;1
E000531;60;51;10;8;3;A0005;1;0.00878576980392;0.008627417963;0.00721654311443;0.00790576369036;0.00927609596401;0.00804360751063;0.00791927753016;0.00815480960799;0.00837200076785;0.007200324;0.00813550333333;0.00705437166667;0.00843281333333;0.008865265;0.003794762;0.00859498333333;0.00806214285714;1
E000532;7;3;1;4;0;;0;0.00827064333333;0.00528209260665;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000533;23;17;4;10;2;A000107;1;0.00817525058824;0.00889615574852;0.0066489498131;0.0057975599193;0.00596783803776;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000534;5;2;1;5;0;;0;0.00875715;0.00535159367137;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000535;19;15;5;8;1;A00010;1;0.00815172;0.00612189888489;0.00762196676806;0.00887878029607;0.00755709912628;0.0;0;0;0;0.007427366;0.00662192166667;0.005919185;0.0;0.00351367166667;0.0;0.0;0.0;1
E000536;11;6;2;6;2;A00070;1;0.00808144666667;0.00661651589908;0.00664894989071;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000537;24;4;5;18;15;A00080;4;0.00697329;0.00294221819578;0.00428127492778;0.00291905114427;0.00275688160521;0.000405423779739;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000538;74;61;12;22;8;A0002;2;0.00800745213115;0.00752929850881;0.00787680469719;0.00616244133562;0.00578404582726;0.00675706278222;0.00878958720714;0.00637866719626;0.00810847531206;0.007394932;0.00783819333333;0.00605432666667;0.00743277166667;0.00694625333333;0.00282175;0.00810847666667;0.00681111428571;0
E000539;7;1;1;5;0;;0;0.00859498;0.00419324011143;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E00054;72;62;12;10;4;A00057;2;0.00884085032258;0.00796947295644;0.00695012173881;0.00748682557605;0.008189560147;0.00720495950165;0.00954483382936;0.00875715325986;0.0089463510861;0.007849008;0.00894635833333;0.00781116333333;0.00864903666667;0.00913554833333;0.0042164;0.00875714;0.00769146571429;0
E000540;45;39;9;24;2;A0007;1;0.00829975025641;0.00797873986885;0.00616244125801;0.00709491595626;0.00833551269025;0.00830307891592;0.00660261565021;0.00564890448004;0.00932474659445;0.001297356;0.00635164;0.004243435;0.006730035;0.00859498333333;0.005708356;0.00816253166667;0.00697328857143;1
E000541;24;22;4;0;1;A00059;1;0.00857286909091;0.00755246562351;0.00745979743078;0.00851389913199;0.00917879398912;0;0;0;0;0.005513762;0.00143249666667;0.0;0.0;0.0;0.0;0.0;0.0;0
E000542;19;9;4;10;6;A00079;3;0.00760394777778;0.00447124498896;0.00551376328804;0.00531105138361;0.00304067833349;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000543;20;11;4;11;4;A00079;2;0.00743031363636;0.00530525958831;0.00567593274172;0.00505968853831;0.00527050899109;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000544;29;20;6;10;6;A00059;2;0.008213888;0.00891932286322;0.00529753727218;0.00713545829058;0.00869228541851;0.00417586485855;0.00482454290614;0;0;0.00350286;0.00108113;0.0;0.0;0.0;0.0;0.0;0.0;0
E000545;17;12;4;11;0;;0;0.0083787575;0.00600027188193;0.00891932301844;0.00381098347134;0.00916257733479;0;0;0;0;0.0;0.0;0.0;0.00216226;0.0;0.00032434;0.004081265;0.00403107142857;1
E000546;12;3;2;8;4;A00075;1;0.00718951666667;0.00442491079281;0.00411910545081;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000547;11;3;2;9;3;A00070;1;0.00832471;0.00424884120002;0.00310824892949;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000548;15;7;3;9;2;A00059;1;0.00727446285714;0.00660840736236;0.00556781969499;0.00282174940221;0;0;0;0;0;0.002627146;0.0;0.000837875;0.0;0.0;0.0;0.0;0.0;1
E000549;54;46;10;18;4;A0008;1;0.00825654478261;0.00735168422883;0.00583810219541;0.00762196688447;0.00656786514446;0.00786522131724;0.00815480947495;0.00632461080594;0.007662509277;0.002692014;0.00608135833333;0.00535159333333;0.00778414;0.00797333333333;0.003567726;0.008405785;0.00778414142857;0
E00055;30;14;6;16;11;A00080;3;0.00755246428571;0.00449441203714;0.00659489328973;0.00572998945912;0.00642191255465;0.0030163529329;0.00445966160623;0;0;0.001297356;0.0;0.0012433;0.0;0.0;0.0;0.0;0.0;0
E000550;76;65;11;11;7;A00020;2;0.00834050153846;0.00727446084576;0.00741346320137;0.00710843022292;0.00689220397423;0.00694626049759;0.00781116456104;0.00745979736426;0.00798684818437;0.007751704;0.00729763;0.00648678166667;0.007973335;0.00848686833333;0.003373126;0.00840579166667;0.00783047142857;0
E000551;72;64;12;13;3;A00059;1;0.0083694671875;0.00739029615319;0.00737871260693;0.00804360760376;0.00687598707154;0.00745979727556;0.00834014612649;0.00743276913029;0.00831697914483;0.007654402;0.007648995;0.00524348166667;0.00735168666667;0.00791926833333;0.006065146;0.00808143833333;0.00778414142857;0
E000552;10;3;2;6;2;A00075;1;0.00837875333333;0.00581107401134;0.00304067827528;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000553;19;9;4;10;6;A00079;2;0.00744177888889;0.00486508527372;0.00393261056161;0.00470291574796;0.00600027190521;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000554;14;4;3;10;5;A00079;2;0.0079868475;0.00493458645152;0.00178386457264;0.00351367269953;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000555;12;8;2;3;0;;0;0.0083922775;0.0084652482532;0.0057222669545;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000556;17;5;4;12;7;A00058;2;0.007232758;0.00648678047583;0.00259471219033;0.0044758785516;0.00454074621666;0;0;0;0;0.0;0.0;0.00137844;0.0;0.0;0.0;0.0;0.0;1
E000557;21;9;5;10;5;A00080;2;0.00810847888889;0.00616244140214;0.00579755997751;0.0064867803012;0.00126492215786;0.0;0;0;0;0.000454074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000558;8;4;2;6;0;;0;0.0078652225;0.00629217689857;0.0010811300793;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.00129735666667;0.00152902714286;1
E000559;24;19;4;5;3;A00063;1;0.00776706736842;0.00667211686128;0.00781116456104;0.00640569557436;0.00716789225116;0;0;0;0;0.001362224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E00056;19;5;4;13;10;A00080;3;0.008205778;0.00405423768929;0.00272444775328;0.00287850876339;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000560;34;18;7;12;10;A00064;2;0.00772107222222;0.00625974303111;0.00737871264573;0.00762196684567;0.00608135655057;0.00593540407717;0.00431370893493;0.00454074628651;0;0.003373128;0.00118924333333;0.000351366666667;0.0;0.0;0.0;0.0;0.0;0
E000561;29;11;7;16;12;A00080;3;0.00762196636364;0.00444807790752;0.00336501735728;0.00677057693247;0.00433803428314;0.00295148501173;0.000973017071374;0.00162169511896;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000562;20;11;4;5;4;A00079;2;0.00794630454545;0.00556009748418;0.00661651594564;0.00814901781268;0.00445966154803;0;0;0;0;0.001200054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000563;47;26;6;21;12;A00063;2;0.00798373;0.00607398516414;0.00616244127741;0.00383801172332;0.00655628148732;0.00646650907584;0.00217770479087;0;0;0.00580567;0.00170277833333;0.00475697166667;0.0;0.00045948;0.0;0.0;0.0;0
E000564;8;3;2;5;0;;0;0.00718951666667;0.00414690599843;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000565;18;7;4;13;5;A00063;1;0.00748296571429;0.00725708540995;0.00654083692158;0.00532456545625;0.00249741049483;0;0;0;0;0.002335242;0.00108113;0.000729763333333;0.0;0.000351366666667;0.0;0.0;0.0;1
E000566;30;14;6;14;11;A00059;4;0.00853707;0.00762196676806;0.00505042185874;0.00392450215295;0.00539213622687;0.00437857679208;0.00610838488986;0;0;0.0;0.000729763333333;0.0;0.0;0.0;0.0;0.0;0.0;0
E000567;12;5;2;7;2;A00075;1;0.008822012;0.00546742915841;0.0039569360204;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000568;12;9;2;1;2;A00070;1;0.00818055333333;0.00694085508585;0.00674161827192;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000569;62;49;11;27;10;A0004;2;0.0082011444898;0.00400018117701;0.00717600074131;0.00729762786068;0.0070705906488;0.00651921425015;0.00660840747878;0.00767602329142;0.00815480960799;0.007103026;0.00572999;0.00624352666667;0.00789225;0.00781116333333;0.003081222;0.008405785;0.00785364142857;1
E00057;11;9;2;2;1;A00069;1;0.00801837666667;0.00804360760376;0.00708140176721;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000570;63;46;12;18;14;A00057;2;0.00845044130435;0.00620298366994;0.00372989871539;0.00502725476399;0.00709491618909;0.00771926864982;0.00494616994789;0.0082706448622;0.00751385379893;0.005902972;0.00800036166667;0.00670300666667;0.00867606666667;0.00640569666667;0.00350286;0.008838235;0.00778413857143;0
E000571;42;37;7;15;0;;0;0.00846349594595;0.00856255004182;0.00635704472661;0.00743276928551;0.0084868708315;0.00561511912383;0.00752929864185;0.00908149257302;0;0.003210956;0.00294607833333;0.00264876833333;0.00789224833333;0.00670300833333;0.003373126;0.00778413833333;0.00711229;1
E000572;22;14;4;4;4;A00079;1;0.00798105642857;0.00576860105087;0.00729762790725;0.00648678028956;0.00716789225116;0;0;0;0;0.001556828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000573;16;2;3;15;8;A00079;2;0.00681112;0.00328972430101;0.00184873240069;0.0028785088216;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000574;12;3;2;9;4;A00075;1;0.00854091;0.00303488657145;0.00321095623076;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000575;62;47;12;14;13;A00079;1;0.00803946595745;0.00546742905863;0.00486508535687;0.00651921425015;0.00951394438744;0.00748682549844;0.00551376328804;0.00531105138361;0.00518942428753;0.007038158;0.00875715166667;0.00740573333333;0.007351685;0.00721654333333;0.0;0.00637866833333;0.0;0
E000576;30;18;5;10;8;A00064;2;0.00839677611111;0.00815480960799;0.00815480974104;0.00581107405014;0.0046704818029;0.00593540393747;0;0;0;0.002529844;0.00108113;0.0;0.0;0.0;0.0;0.0;0.0;0
E000577;26;23;5;8;0;;0;0.00925070869565;0.00943826530129;0.00690842103213;0.00610838473464;0.00908149220049;0.00979503840208;0;0;0;0.0;0.0;0.00164872333333;0.00308122;0.00148655333333;0.003535292;0.00559484666667;0.00771463142857;1
E000578;12;5;3;7;3;A00075;1;0.007686834;0.0056110650301;0.00656786502805;0.00356772930051;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000579;21;5;5;14;12;A00080;4;0.007686836;0.00465658157399;0.00356772914529;0.0042569495854;0.00221631664317;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E00058;11;5;2;5;3;A00070;1;0.008692288;0.00606513964012;0.00462183096291;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000580;12;2;2;11;4;A00079;1;0.00729763;0.00377623284502;0.00142709165812;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000581;12;9;2;2;0;;0;0.00875715;0.00875715352595;0.00609293995824;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000582;21;14;4;5;3;A00058;2;0.00779572;0.0068574534463;0.00705437362194;0.00433803437045;0.00583810231183;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000583;11;3;2;9;3;A00070;1;0.00843281333333;0.00486508524045;0.00321636193742;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000584;71;53;4;18;18;A0004;3;0.00778107754717;0.00679910674269;0.00572226688798;0.00751385387654;0.00593077052119;0;0;0;0;0.007330064;0.00689220333333;0.006270555;0.00713546;0.00786522166667;0.0;0.00516239833333;0.00118152;0
E000585;23;16;4;3;3;A00079;1;0.00871660375;0.00690378754267;0.00764899499093;0.00833551278338;0.00557863116264;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000586;28;14;6;10;10;A00080;2;0.00779571857143;0.00465658157399;0.0059597294312;0.00717600085773;0.00454074621666;0.00600027176552;0.00687598707154;0;0;0.001297356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000587;70;64;13;1;1;A00057;1;0.0094717159375;0.00757563273822;0.00810847536195;0.00758142455015;0.00778413633816;0.00762196695432;0.0100220755674;0.00940583157353;0.00910852057859;0.009373398;0.00905446166667;0.006135415;0.0093788;0.00975719166667;0.003892072;0.01005452;0.00866448714286;0
E000588;21;9;4;9;5;A00079;1;0.00758593111111;0.00581493521375;0.00687598707154;0.00376233258285;0.00604081433266;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000589;24;23;4;0;0;;0;0.00922955695652;0.00834014612649;0.00937880311782;0.00881120981649;0.00895175682381;0;0;0;0;0.00648678;0.001621695;0.0;0.0;0.0;0.0;0.0;0.0;0
E00059;7;3;1;3;0;;0;0.00805442;0.00500408769585;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000590;35;17;9;18;13;A00063;3;0.00757427;0.00651380862109;0.0064462380833;0.00502725469414;0.00625974298455;0.00515699042007;0.0059597294312;0.0;0.0034055596916;0.002075772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000591;42;37;7;13;1;A00015;1;0.00884919810811;0.00805441887739;0.00845984260862;0.00769146797912;0.00729762778307;0.00705437354433;0.00732465616117;0.0100869435817;0;0.001427092;0.002540655;0.00275688166667;0.00775711;0.00737870333333;0.003924502;0.00859498333333;0.00734396142857;1
E000592;73;47;12;45;21;A0004;3;0.00780483978723;0.0048110287947;0.00668949214742;0.00554619710892;0.00440174381116;0.00632461076602;0.00537862201842;0.00539792794734;0.00734396199031;0.005513764;0.00545970666667;0.00591918666667;0.00675706333333;0.00716248833333;0.003048788;0.00856795333333;0.00739029571429;0
E000593;38;33;5;9;0;;0;0.00913554727273;0.00873012530307;0.00834014619301;0.0079665769008;0.0064507426901;0.008615255123;0;0;0;0.001362224;0.0;0.0;0.00829767166667;0.00597324166667;0.006000266;0.00843281833333;0.00748296285714;1
E000594;56;36;10;17;20;A0004;5;0.00732465694444;0.0;0.0;0.00650549223288;0.0069732889533;0.0040542377159;0.00567593274172;0.00655164821073;0.00522185806185;0.006519214;0.007189515;0.006135415;0.0;0.00121627166667;0.0;0.0;0.0;0
E000595;34;29;5;6;0;;0;0.00942260965517;0.00933633026268;0.00945988794168;0.00669528397598;0.00549349188805;0.0100545096211;0;0;0;0.0;0.0;0.0;0.00586513166667;0.00637866666667;0.003827204;0.00929771666667;0.00810847857143;1
E000596;21;10;4;11;6;A00079;2;0.007362497;0.00516625726596;0.00567593276501;0.00496238693595;0.00454074627487;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000597;20;11;4;7;5;A00080;2;0.00784310818182;0.00484191819227;0.00652732257731;0.00843281429261;0.00381098350044;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000598;7;5;1;5;0;;0;0.008303078;0.00593077072075;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.00135141333333;0.00120468714286;1
E000599;11;5;2;6;3;A00067;1;0.008659856;0.00632461071946;0.00445966158683;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E0006;24;23;4;0;0;;0;0.00871484391304;0.00794630590826;0.00843281423052;0.00837875793998;0.00878958730027;0;0;0;0;0.006324614;0.00156763833333;0.0;0.0;0.0;0.0;0.0;0.0;0
E00060;11;2;2;8;4;A00079;1;0.00843281;0.00440174367811;0.0023920002277;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000600;15;6;3;8;5;A00079;2;0.00800037166667;0.00479558406265;0.00697328872047;0.00497319828719;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000601;21;6;4;11;9;A00076;2;0.00697329;0.00433224253356;0.00590297007002;0.00125681370264;0.000973017071374;0;0;0;0;0.0;0.0;0.000270283333333;0.0;0.0;0.0;0.0;0.0;1
E000602;16;7;4;11;5;A00080;2;0.00799264;0.00561106493697;0.00603270563297;0.00524348082642;0.00427046371624;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000603;18;7;4;10;5;A00079;2;0.00718179571429;0.00481875114409;0.00482454290614;0.0041623506695;0.00628406845499;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000604;16;6;3;8;4;A00079;2;0.00759493833333;0.00549059620659;0.00336501735728;0.00246497653425;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000605;10;6;2;3;2;A00070;1;0.00832470166667;0.00713545838371;0.00668138377368;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000606;20;15;4;7;2;A00069;1;0.00795712066667;0.00813550377886;0.00637866735148;0.00705437362194;0.00673003459815;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000607;2;0;2;2;0;;0;0;0.0;0.00243254262023;0;0;0;0;0;0;0.0;0.000405423333333;0.0;0.0;0.0;0.0;0.0;0.0;1
E000608;56;31;13;20;18;A00059;4;0.00784691129032;0.00794630590826;0.00340555957519;0.00433803419583;0.0;0.00648678041762;0.00486508524045;0.0068111193832;0.00770305178594;0.004573182;0.00702734666667;0.00518942333333;0.00232443166667;0.00359475666667;0.0;0.0;0.0;0
E000609;23;13;4;9;5;A00077;1;0.00697328923077;0.00606977307637;0.00562959869525;0.00660840736236;0.00476778363809;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E00061;38;34;7;22;1;A00028;1;0.00836603941176;0.0075679103223;0.00497319820958;0.00845984260862;0.00900040753186;0.00583810237003;0.00881121012693;0.00985990613699;0;0.001556828;0.00156763833333;0.00275688166667;0.00686517666667;0.00702734166667;0.003470426;0.00802739;0.00674161285714;1
E000610;80;63;14;26;11;A0004;3;0.00796689825397;0.00687598716468;0.00782467878889;0.00544889541343;0.00713545829058;0.00583810228854;0.00721654303682;0.00758953299373;0.00600027192074;0.00729763;0.00691923333333;0.00516239666667;0.00759494166667;0.00837874833333;0.004767784;0.00791927833333;0.00708912428571;0
E000611;16;10;3;5;2;A00079;1;0.008140908;0.00562959856221;0.00790576357394;0.0035352951847;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000612;7;3;1;5;0;;0;0.00810847333333;0.00391523526715;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000613;62;59;10;0;0;;0;0.0092216720339;0.00776096925672;0.00927069007109;0.0083517296395;0.00889229471795;0.00921122822911;0.00889229487317;0.00875715337073;0.00970314218042;0.008173342;0.008811205;0.00791927166667;0.00835173;0.00964908333333;0.003600162;0.009459885;0.00864132428571;0
E000614;13;4;2;9;5;A00079;1;0.007986855;0.00366039753758;0.00318933367574;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000615;62;48;11;29;11;A0002;2;0.00798684958333;0.00737871276215;0.00636515324004;0.00557863102295;0.00494617002551;0.00656786514446;0.00543267854179;0.00707059046254;0.00770305166952;0.005254292;0.00578404666667;0.00594621666667;0.00829767166667;0.00718951666667;0.003308258;0.00773007333333;0.00773780857143;1
E000616;20;7;4;13;7;A00079;2;0.00787680428571;0.00594621543617;0.00604081415804;0.00317852243315;0.00301635281648;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000617;7;1;1;6;0;;0;0.00778414;0.00331289141572;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000618;21;7;4;13;7;A00080;2;0.00820115;0.0041469059818;0.00554619720206;0.00525429202244;0.000445966143161;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000619;12;8;2;0;2;A00070;1;0.00839227;0.00755709903315;0.00657944860203;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E00062;12;3;2;8;4;A00077;1;0.0083247;0.00345189378796;0.00285418326966;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000620;7;0;1;6;0;;0;0;0.00333605844727;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000621;17;1;3;15;10;A00079;2;0.00843281;0.00257154509226;0.00168656290043;0.00168656292371;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000622;11;5;2;5;3;A00075;1;0.007816572;0.00498092054789;0.00600027182372;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000623;44;28;8;14;13;A00058;2;0.00801001392857;0.00671845102417;0.00347042754292;0.00580566851422;0.00506779726129;0.00389206818848;0.00675706289864;0.00781657034531;0.00694626041998;0.007946304;0.00554079;0.00154061;0.0;0.0;0.0;0.0;0.0;0
E000624;11;5;2;4;2;A00079;1;0.008011174;0.00583810236172;0.00429749197792;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000625;12;6;2;3;2;A00070;1;0.00913553833333;0.00703815668821;0.00655628155385;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000626;12;6;2;7;0;;0;0.007189515;0.00726519403979;0.00407740477073;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000627;12;6;3;6;2;A00079;1;0.00751385166667;0.0055678198114;0.00512455645949;0.00381098338403;0;0;0;0;0;0.0;0.0;0.00118924333333;0.0;0.0;0.0;0.0;0.0;1
E000628;27;9;5;20;12;A00082;2;0.00763998888889;0.00403107060785;0.00693274650257;0.00314608847257;0.00123248829041;0.00210820357703;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000629;12;5;2;4;2;A00080;1;0.00830309;0.00558326446584;0.00473534956109;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E00063;3;2;1;1;0;;0;0.006730035;0.00448668980971;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000630;33;14;6;15;14;A00059;3;0.00750613142857;0.00505042182548;0.00535159381106;0.00496238693595;0.00515699037351;0.00408126592326;0.00554619720206;0;0;0.00116762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000631;67;52;8;19;5;A00078;1;0.00853884923077;0.00747389910722;0.00729762781411;0.00775710819289;0.00722812661635;0.00867606870209;0.00945988794168;0.00713545836819;0.00297986473015;0.007524666;0.00818956;0.005540795;0.00873012333333;0.00921664;0.003989366;0.00913554666667;0.00194603428571;0
E000632;67;49;12;25;14;A0009;3;0.00823092836735;0.00800036250924;0.00616244133562;0.00690842103213;0.00574080059305;0.00810847536195;0.006027300066;0.00537862194081;0.00750613159367;0.005740802;0.00605433;0.00686517666667;0.00794630666667;0.00837874833333;0.003373126;0.008027395;0.00752929142857;0
E000633;29;21;5;9;0;;0;0.00899654190476;0.00924366153777;0.00918960540245;0.00677868546918;0.00393629615957;0.00789224930728;0;0;0;0.0;0.0;0.0;0.0;0.00321635833333;0.005773234;0.008513895;0.00734396;1
E000634;24;14;4;14;5;A00063;1;0.00696170642857;0.00613927415439;0.00654083692158;0.00478400049421;0.00347042749636;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000635;5;2;1;3;0;;0;0.00786522;0.00418397327885;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000636;25;10;6;11;11;A00079;4;0.00781657;0.00509675598836;0.00531915989704;0.00502725473295;0.00616244133562;0.00474345817929;0.00378395523876;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000637;19;16;3;10;0;;0;0.008321323125;0.00564349889755;0.00624352600425;0.00799495675601;0;0;0;0;0;0.0;0.0;0.0;0.002243345;0.00294607166667;0.001427092;0.0037299;0.00356773;1
E000638;31;14;7;19;10;A00080;3;0.00785363142857;0.00610838481225;0.00660840747878;0.00677868546918;0.00648678047583;0.00372989871539;0.00363259706646;0.00165412900969;0;0.001297356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000639;62;33;9;41;18;A00034;2;0.00784802181818;0.00441911909729;0.00595972940209;0.00700572272763;0.00659489328973;0.00662578276492;0.00490562769119;0.00456391326484;0.00414269383658;0.001556828;0.002540655;0.0024866;0.00670300666667;0.00689220166667;0.003308258;0.007676025;0.00602344;1
E00064;17;0;3;16;10;A00078;2;0;0.00159852800425;0.000973017071374;0.00343799360562;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000640;11;0;2;10;3;A00075;1;0;0.00180703167072;0.00162169511896;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
